Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Entity overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
te,yo,11,0.694042404,-0.210589839,0.000166917,0.379281215,0.416660884,-0.092714839,0.276828836,1.485931534,-0.132364112,0.512093137,0.4798,0.533181671
te,zu,13,0.488511812,0.116294604,0,-1.764244316,0.416660884,-1.400351096,0.276828836,0.960172278,0.034026236,0.565707189,0.5309,0.333211278
ti,am,63,-3.191754579,1.011313742,0.382716049,-0.611235909,-2.21418455,1.349381926,-3.62381493,-1.079796563,-1.037887878,0.591554152,0.3973,-3.017886731
ti,ar,24,0.75477715,-0.343071793,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.010006202,0.279322024,-1.628125965,0.6284,1.590962734
ti,az,37,-0.675157595,0.789645475,0.012345679,0.632419405,-2.21418455,2.10806138,0.276828836,0.010006202,0.279322024,-1.628125965,0.6284,1.590962734
ti,bn,39,-1.676612221,0.941909069,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.016272375,0.037317799,0.61394371,0.5877,0.04099564
ti,ca,23,0.812313812,-0.492154851,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.507491765,-0.173292575,0.61394371,0.4901,-0.176386154
ti,ceb,28,0.488511812,0.116294604,0.012345679,0.632419405,-2.21418455,2.10806138,0.276828836,0.861493829,-0.255240496,-1.628125965,0.5195,0.680436259
ti,ckb,33,-0.307412221,0.676120577,0,0.269678823,-2.21418455,1.886775125,0.276828836,0.470310856,1.647411808,-1.628125965,0.6284,-0.9405857
ti,de,26,0.629733022,-0.091379441,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.366269891,-0.386376639,0.579980434,0.4997,-0.197645582
ti,fa,24,0.75477715,-0.343071793,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.010006202,0.279322024,-1.628125965,0.6284,1.590962734
ti,fr,21,0.86697241,-0.662603682,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.10396243,-0.305901882,0.579980434,0.5,-0.061996271
ti,ha,29,0.369163081,0.251281522,0,-1.108887671,-2.21418455,1.045794459,-0.749399781,0.208228699,-0.090906387,0.579980434,0.511,-0.546186955
ti,hi,42,-1.991032668,0.965496175,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.070059442,-0.231820891,0.602855577,0.5302,-0.286140972
ti,hu,26,0.629733022,-0.091379441,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.171673223,-0.473524274,0.602855577,0.4488,-0.334503123
ti,ilo,31,0.026352876,0.517070014,0,-0.175037928,-2.21418455,1.61548013,0.276828836,0.708018752,-0.135762774,-1.628125965,0.5396,0.607195638
ti,id,36,-0.47589031,0.734235025,0,0.632419405,-2.21418455,2.10806138,0.276828836,1.047249642,0.146420459,0.591554152,0.47,0.533181671
ti,it,33,-0.307412221,0.676120577,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.14112436,-0.564892656,-1.628125965,0.4608,-0.326105085
ti,jv,28,0.488511812,0.116294604,0,0.571061437,-2.21418455,2.070630567,0.276828836,1.220624204,-0.117097042,0.658285164,0.5235,0.518627428
ti,kk,22,0.839984763,-0.574332943,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.035370682,1.572200827,0.713086254,0.6284,-0.341749153
ti,rw,29,0.369163081,0.251281522,0,-1.276296374,-2.21418455,0.943668458,0.276828836,0.337065427,-0.83040275,-1.628125965,0.4531,-1.056561789
ti,ky,31,0.026352876,0.517070014,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.202124667,-0.040579468,0.579980434,0.5648,-0.18325369
ti,ku,38,-1.064983401,0.868208664,0,-0.080624024,-2.21418455,1.673076386,0.276828836,0.009211699,1.457659563,-1.628125965,0.6284,-0.920667345
ti,lo,2,1.147552874,-3.717740242,0.012345679,-1.670564829,-2.21418455,0.703148941,0.276828836,0.875795326,-0.188722586,-1.628125965,0.4997,0.346156314
ti,mr,39,-1.676612221,0.941909069,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.470310856,-0.230955482,-1.628125965,0.5354,-0.308307381
ti,mt,16,0.968715047,-1.100604307,0,-0.905673975,-2.21418455,1.169762936,-2.368088113,1.617866347,-0.822656904,-1.628125965,0.4042,-0.531166225
ti,my,7,1.12673426,-2.892125777,0.012345679,-0.236001721,-2.21418455,1.57828978,0.276828836,0.543704438,0.083186362,0.568066156,0.5236,0.129249171
ti,ms,32,-0.032739579,0.550624624,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.010006202,0.279322024,-1.628125965,0.6284,1.590962734
ti,nl,19,0.919027209,-0.861583456,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.52839162,-0.969809088,-1.628125965,0.4757,-0.037853906
ti,ny,10,1.061787778,-1.800722819,0,-2.2845374,-2.21418455,0.32860113,0.276828836,1.156966632,1.956379109,-1.628125965,0.6284,-0.501684578
ti,om,43,-2.4341834,0.988625249,0,-2.197495376,-2.21418455,0.381700244,0.276828836,0.010006202,0.279322024,-1.628125965,0.6284,1.590962734
ti,pa,37,-0.675157595,0.789645475,0,0.448880641,-2.21418455,1.996095397,0.276828836,0.070059442,-0.096809106,-1.628125965,0.5825,-0.290773225
ti,pl,27,0.596101316,-0.03596899,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.377374574,-0.040579468,0.61394371,0.5074,-0.191761088
ti,pt,26,0.629733022,-0.091379441,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.316801008,-0.529071428,-1.628125965,0.4726,-0.035513288
ti,ro,39,-1.676612221,0.941909069,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.348291685,-0.615824732,0.624956681,0.3834,-0.403921874
ti,ru,21,0.86697241,-0.662603682,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.324314941,0.183361809,0.61394371,0.5422,-0.010067297
ti,sn,33,-0.307412221,0.676120577,0.012345679,-1.570983707,-2.21418455,0.763897405,0.276828836,0.948100437,-0.145971852,-1.628125965,0.5295,-0.389961046
ti,so,16,0.968715047,-1.100604307,0,-0.990919845,-2.21418455,1.117759548,-0.385917719,-0.120203219,-0.342892332,0.591554152,0.5058,-1.595728306
ti,es,28,0.488511812,0.116294604,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.349786812,0.235126519,0.602855577,0.5499,-0.109318522
ti,sw,30,0.18658229,0.410332085,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.010006202,0.279322024,-1.628125965,0.6284,1.590962734
ti,sv,13,1.016241847,-1.399947409,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.172077293,0.107596516,-1.628125965,0.617,0.005393761
ti,ta,30,0.18658229,0.410332085,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.73518376,-0.618616969,-1.628125965,0.5469,-0.216021133
ti,te,31,0.026352876,0.517070014,0,0.233081326,-2.21418455,1.864449189,0.276828836,-0.274389094,-0.129816545,0.624956681,0.5796,-0.244130451
ti,tg,26,0.629733022,-0.091379441,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.35523175,1.318024015,-1.628125965,0.6284,-0.347212923
ti,tl,38,-1.064983401,0.868208664,0.012345679,0.632419405,-2.21418455,2.10806138,0.276828836,0.943398762,0.251743042,0.602855577,0.5148,0.62419478
ti,th,10,1.061787778,-1.800722819,0,0.632419405,-2.21418455,2.10806138,0.276828836,1.030074977,0.176154382,0.591554152,0.5043,0.280325994
ti,tk,34,-0.388408099,0.705532192,0,-1.052059778,-2.21418455,1.080461745,0.276828836,-0.377329935,1.357288938,0.713086254,0.6284,-0.603708369
ti,tr,38,-1.064983401,0.868208664,0,0.632419405,-2.21418455,2.10806138,0.276828836,-0.424366797,-0.282257887,0.602855577,0.5295,-0.742233222
ti,uk,19,0.919027209,-0.861583456,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.14112436,-0.459050375,-1.628125965,0.4829,-0.349649381
ti,ug,30,0.18658229,0.410332085,0,-1.04197607,-2.21418455,1.08661321,0.276828836,-0.845233435,1.236642891,0.682477255,0.6284,-0.057699929
ti,uz,33,-0.307412221,0.676120577,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.010006202,0.279322024,-1.628125965,0.6284,1.590962734
ti,vi,11,1.039252048,-1.583557809,0,0.632419405,-2.21418455,2.10806138,0.276828836,0.950114227,0.055384954,0.579980434,0.4997,0.377583094
ti,xh,9,1.105511376,-2.409172274,0,-2.349673015,-2.21418455,0.288865801,0.276828836,0.237287035,-0.821689469,-1.628125965,0.4571,0.014395084
ti,yo,29,0.369163081,0.251281522,0,0.379281215,-2.21418455,1.953636965,0.276828836,1.121284624,0.195352455,0.602855577,0.4867,-0.3320976
ti,zu,30,0.18658229,0.410332085,0,-1.764244316,-2.21418455,0.646000709,0.276828836,0.239574675,0.055384954,0.568066156,0.5199,-0.15136864
uk,am,18,0.450158958,0.163010783,0,-0.611235909,0.72985533,-0.94058207,0.276828836,-0.90014851,-0.811059316,0.591554152,0.4249,-0.231922937
uk,ar,10,0.919027209,-0.861583456,0,0.632419405,0.72985533,-0.181902616,0.276828836,-0.807388256,0.217662686,-1.628125965,0.6737,1.590962734
uk,az,35,-2.4341834,0.988625249,0.0015,0.632419405,0.72985533,-0.181902616,0.276828836,-0.807388256,0.217662686,-1.628125965,0.6737,1.590962734
uk,bn,26,-0.095210535,0.583259814,0,0.632419405,0.72985533,-0.181902616,-0.474610986,-0.483943634,-0.30063854,0.61394371,0.5256,0.214790756
uk,ca,24,0.18658229,0.410332085,0.0005,0.632419405,0.72985533,-0.181902616,-0.259467152,-1.451256803,-1.228697483,0.61394371,0.4021,-1.270902336
uk,ceb,10,0.919027209,-0.861583456,0,0.632419405,0.72985533,-0.181902616,0.276828836,0.641028975,-0.298885253,-1.628125965,0.4692,0.774449628
uk,ckb,25,0.026352876,0.517070014,0,0.269678823,0.72985533,-0.40318887,-0.474610986,1.165367289,1.849926175,-1.628125965,0.6737,-1.002433612
uk,de,25,0.026352876,0.517070014,0.0002,0.632419405,0.72985533,-0.181902616,-0.590926155,-2.273076094,-1.24229398,0.579980434,0.4605,-2.107708578
uk,fa,20,0.369163081,0.251281522,0,0.632419405,0.72985533,-0.181902616,0.276828836,-0.807388256,0.217662686,-1.628125965,0.6737,1.590962734
uk,fr,24,0.18658229,0.410332085,0.0003,0.632419405,0.72985533,-0.181902616,-0.086357782,-1.867023644,-1.118093165,0.579980434,0.4596,-1.359063472
uk,ha,17,0.596101316,-0.03596899,0,-1.108887671,0.72985533,-1.244169537,0.276828836,-0.867506532,-0.514445277,0.579980434,0.4975,-0.212214549
uk,hi,29,-1.064983401,0.868208664,0,0.632419405,0.72985533,-0.181902616,-0.474610986,-1.681029557,-0.785057142,0.602855577,0.5252,0.000867309
uk,hu,24,0.18658229,0.410332085,0.0007,0.632419405,0.72985533,-0.181902616,0.276828836,-1.539723971,-1.264331487,0.602855577,0.4021,-3.095856856
uk,ilo,12,0.783924055,-0.41528238,0,-0.175037928,0.72985533,-0.674483865,0.276828836,0.012389031,-0.843013939,-1.628125965,0.4148,0.66681817
uk,id,28,-0.675157595,0.789645475,0.0008,0.632419405,0.72985533,-0.181902616,0.276828836,-1.408056537,-1.109915667,0.591554152,0.404,0.800818906
uk,it,24,0.18658229,0.410332085,0.0003,0.632419405,0.72985533,-0.181902616,-0.316081083,-2.430848123,-2.212982472,-1.628125965,0.3926,-1.871804538
uk,jv,16,0.694042404,-0.210589839,0.0013,0.571061437,0.72985533,-0.219333429,0.276828836,0.730403662,-0.237882712,0.658285164,0.4456,0.744821232
uk,kk,34,-1.991032668,0.965496175,0.0143,0.632419405,0.72985533,-0.181902616,0.276828836,0.958832253,1.797658035,0.713086254,0.6737,-0.549069777
uk,rw,5,1.061787778,-1.800722819,0,-1.276296374,0.72985533,-1.346295537,0.276828836,0.55452252,-0.372138424,-1.628125965,0.4592,0.073000787
uk,ky,32,-1.432728774,0.917845425,0.0063,0.632419405,0.72985533,-0.181902616,0.276828836,-0.062761346,0.031556222,0.579980434,0.539,-0.35025928
uk,ku,18,0.450158958,0.163010783,0.0004,-0.080624024,0.72985533,-0.61688761,0.276828836,-0.290296407,1.031984567,-1.628125965,0.6737,-1.013063112
uk,lo,3,1.147552874,-3.717740242,0,-1.670564829,0.72985533,-1.586815055,0.276828836,-1.083661913,-1.12833281,-1.628125965,0.466,0.499435463
uk,mr,29,-1.064983401,0.868208664,0,0.632419405,0.72985533,-0.181902616,-0.590926155,-0.72429736,-0.644749019,-1.628125965,0.5248,0.117389486
uk,mt,10,0.919027209,-0.861583456,0.0001,-0.905673975,0.72985533,-1.12020106,0.276828836,1.401161415,-0.298885253,-1.628125965,0.4147,-1.407222795
uk,my,4,1.105511376,-2.409172274,0.0001,-0.236001721,0.72985533,-0.711674216,0.276828836,0.323564004,-0.07575808,0.568066156,0.4682,0.313176126
uk,ms,28,-0.675157595,0.789645475,0.0005,0.632419405,0.72985533,-0.181902616,0.276828836,-0.807388256,0.217662686,-1.628125965,0.6737,1.590962734
uk,nl,28,-0.675157595,0.789645475,0.0003,0.632419405,0.72985533,-0.181902616,-0.316081083,-2.267096226,-1.715174149,-1.628125965,0.4527,-1.522914681
uk,ny,6,1.039252048,-1.583557809,0,-2.2845374,0.72985533,-1.961362866,0.276828836,-0.50307382,0.924526922,-1.628125965,0.6737,0.355941077
uk,om,9,0.992736765,-1.240896846,0,-2.197495376,0.72985533,-1.908263752,0.276828836,-0.807388256,0.217662686,-1.628125965,0.6737,1.590962734
uk,pa,27,-0.232006864,0.645964286,0,0.448880641,0.72985533,-0.293868598,-0.590926155,-1.681029557,-1.19745341,-1.628125965,0.5008,-0.110812678
uk,pl,33,-1.676612221,0.941909069,0.0003,0.632419405,0.72985533,-0.181902616,-3.62381493,-3.557976929,-1.76001585,0.61394371,0.4504,-2.60136017
uk,pt,17,0.596101316,-0.03596899,0.0005,0.632419405,0.72985533,-0.181902616,-0.111625352,-2.575501624,-2.200420707,-1.628125965,0.4048,-0.955747474
uk,ro,28,-0.675157595,0.789645475,0.0005,0.632419405,0.72985533,-0.181902616,-0.385917719,-2.430848123,-1.96243394,0.624956681,0.3519,-3.874004448
uk,ru,42,-3.191754579,1.011313742,0.0047,0.632419405,0.72985533,-0.181902616,-8.780185512,-3.564007587,-2.12195882,0.61394371,0.385,-0.526201361
uk,sn,12,0.783924055,-0.41528238,0,-1.570983707,0.72985533,-1.52606659,0.276828836,0.237287035,-0.459050375,-1.628125965,0.4752,0.394941522
uk,so,9,0.992736765,-1.240896846,0.0003,-0.990919845,0.72985533,-1.172204448,0.276828836,-0.83967904,-0.423037585,0.591554152,0.5256,-0.001856891
uk,es,25,0.026352876,0.517070014,0.0006,0.632419405,0.72985533,-0.181902616,-0.173465968,-1.692878472,-0.725826779,0.602855577,0.5275,-1.028106559
uk,sw,15,0.7248316,-0.274989841,0.0003,0.632419405,0.72985533,-0.181902616,0.276828836,-0.807388256,0.217662686,-1.628125965,0.6737,1.590962734
uk,sv,28,-0.675157595,0.789645475,0.0006,0.632419405,0.72985533,-0.181902616,-0.590926155,-1.718818414,-1.068202842,-1.628125965,0.5227,-1.585295478
uk,ta,17,0.596101316,-0.03596899,0,0.632419405,0.72985533,-0.181902616,0.276828836,-0.350144587,-0.324364842,-1.628125965,0.5559,0.266998894
uk,te,26,-0.095210535,0.583259814,0,0.233081326,0.72985533,-0.425514807,0.276828836,-0.31213814,-0.298008827,0.624956681,0.5157,0.170829508
uk,tg,27,-0.232006864,0.645964286,0.0012,0.632419405,0.72985533,-0.181902616,-0.316081083,-0.394388357,0.979216786,-1.628125965,0.6737,-0.422579925
uk,tl,18,0.450158958,0.163010783,0.0007,0.632419405,0.72985533,-0.181902616,0.276828836,-0.867506532,-0.599102124,0.602855577,0.4828,0.693646899
uk,th,11,0.893309689,-0.757943343,0.0001,0.632419405,0.72985533,-0.181902616,0.276828836,-0.327309634,-0.413176809,0.591554152,0.4683,0.478716242
uk,ti,4,1.105511376,-2.409172274,0,-3.121373949,0.72985533,-2.471866611,0.276828836,0.14112436,-0.459050375,-1.628125965,0.4829,-0.349649381
uk,tk,18,0.450158958,0.163010783,0,-1.052059778,0.72985533,-1.209502251,0.276828836,0.537203495,1.5177289,0.713086254,0.6737,-0.629683619
uk,tr,30,-1.233461489,0.893285588,0.001,0.632419405,0.72985533,-0.181902616,0.276828836,-0.049898025,-0.277890919,0.602855577,0.4752,-1.797038245
uk,ug,12,0.783924055,-0.41528238,0,-1.04197607,0.72985533,-1.203350786,0.276828836,-0.013080486,1.264126549,0.682477255,0.6737,-0.253088363
uk,uz,29,-1.064983401,0.868208664,0,0.632419405,0.72985533,-0.181902616,0.276828836,-0.807388256,0.217662686,-1.628125965,0.6737,1.590962734
uk,vi,19,0.410411152,0.207963661,0.0005,0.632419405,0.72985533,-0.181902616,0.276828836,-0.808308259,-0.365033632,0.579980434,0.5227,0.495858063
uk,xh,5,1.061787778,-1.800722819,0.0002,-2.349673015,0.72985533,-2.001098194,0.276828836,0.080267215,-0.8294339,-1.628125965,0.4118,0.620169445
uk,yo,14,0.75477715,-0.343071793,0.0001,0.379281215,0.72985533,-0.33632703,0.276828836,-0.414070301,-0.789862746,0.602855577,0.3673,-0.060084861
uk,zu,12,0.783924055,-0.41528238,0.0001,-1.764244316,0.72985533,-1.643963287,0.276828836,-0.061151806,-0.278764025,0.568066156,0.441,0.534627305
ug,am,21,-0.307412221,0.676120577,0,-0.611235909,-0.583346167,0.0808661,0.276828836,-0.966011607,0.712271533,0.677435922,0.6597,0.002679967
ug,ar,12,0.839984763,-0.574332943,0,0.632419405,-0.583346167,0.839545554,0.276828836,-0.053914625,1.264126549,0.682477255,0,1.590962734
ug,az,29,-2.4341834,0.988625249,0.006855184,0.632419405,-0.583346167,0.839545554,0.276828836,-0.053914625,1.264126549,0.682477255,0,1.590962734
ug,bn,21,-0.307412221,0.676120577,0,0.632419405,-0.583346167,0.839545554,0.276828836,-0.213690358,1.480891973,0.749082798,0.5983,-0.931580955
ug,ca,20,-0.032739579,0.550624624,0,0.632419405,-0.583346167,0.839545554,0.276828836,1.144665929,1.960959355,0.749082798,0.6461,0.164921704
ug,ceb,17,0.525564315,0.067671122,0,0.632419405,-0.583346167,0.839545554,0.276828836,1.471281209,2.144315879,0.682477255,0.713,0.129656014
ug,ckb,20,-0.032739579,0.550624624,0.002570694,0.269678823,-0.583346167,0.6182593,0.276828836,0.514027433,1.074770902,0.682477255,0,-0.650724775
ug,de,19,0.18658229,0.410332085,0,0.632419405,-0.583346167,0.839545554,0.276828836,-0.288619814,1.196470663,0.717621607,0.6153,-0.041608545
ug,fa,15,0.75477715,-0.343071793,0,0.632419405,-0.583346167,0.839545554,0.276828836,-0.053914625,1.264126549,0.682477255,0,1.590962734
ug,fr,16,0.629733022,-0.091379441,0,0.632419405,-0.583346167,0.839545554,0.276828836,0.347543971,1.559252603,0.749082798,0.6025,0.120263062
ug,ha,16,0.629733022,-0.091379441,0.00856898,-1.108887671,-0.583346167,-0.222721367,0.276828836,0.971549504,1.842323569,0.749082798,0.6328,0.448651519
ug,hi,24,-1.676612221,0.941909069,0,0.632419405,-0.583346167,0.839545554,0.276828836,-0.762493148,1.21494818,0.749082798,0.5363,-1.083449263
ug,hu,19,0.18658229,0.410332085,0.001713796,0.632419405,-0.583346167,0.839545554,0.276828836,-0.751553331,0.977839171,0.749082798,0.6461,-0.150337627
ug,ilo,18,0.450158958,0.163010783,0.00856898,-0.175037928,-0.583346167,0.346964305,0.276828836,1.196917991,1.991203939,0.682477255,0.6643,-0.062474606
ug,id,22,-0.919041042,0.84259241,0.00428449,0.632419405,-0.583346167,0.839545554,0.276828836,0.900227127,1.711982436,0.716117997,0.669,0.24506338
ug,it,19,0.18658229,0.410332085,0,0.632419405,-0.583346167,0.839545554,0.276828836,0.585418494,1.567888266,0.682477255,0.6737,0.010802761
ug,jv,19,0.18658229,0.410332085,0.011996572,0.571061437,-0.583346167,0.802114741,0.276828836,1.240408834,2.188906832,0.749082798,0.611,0.126397345
ug,kk,18,0.450158958,0.163010783,0,0.632419405,-0.583346167,0.839545554,-2.872656486,0.095935068,0.463147672,0.610296392,0,-1.784682116
ug,rw,12,0.839984763,-0.574332943,0.005141388,-1.276296374,-0.583346167,-0.324847367,0.276828836,1.144665929,1.991203939,0.682477255,0.6552,0.358961361
ug,ky,22,-0.919041042,0.84259241,0.000856898,0.632419405,-0.583346167,0.839545554,-2.872656486,-1.692878472,1.099739353,0.717621607,0.6328,-2.767671761
ug,ku,22,-0.919041042,0.84259241,0.011139674,-0.080624024,-0.583346167,0.40456056,0.276828836,0.998893529,1.495907384,0.682477255,0,-0.660197772
ug,lo,4,1.12673426,-2.892125777,0,-1.670564829,-0.583346167,-0.565366885,0.276828836,1.104989708,1.912668247,0.682477255,0.6643,-0.358216683
ug,mr,23,-1.432728774,0.917845425,0,0.632419405,-0.583346167,0.839545554,0.276828836,-0.79911506,1.16730381,0.682477255,0.6284,-0.706259358
ug,mt,9,1.039252048,-1.583557809,0.003427592,-0.905673975,-0.583346167,-0.098752889,0.276828836,1.240408834,2.144315879,0.682477255,0.688,0.061854044
ug,my,4,1.12673426,-2.892125777,0,-0.236001721,-0.583346167,0.309773954,0.276828836,-0.236893987,1.253673379,0.718930655,0.624,-0.711213836
ug,ms,23,-1.432728774,0.917845425,0.000856898,0.632419405,-0.583346167,0.839545554,0.276828836,-0.053914625,1.264126549,0.682477255,0,1.590962734
ug,nl,12,0.839984763,-0.574332943,0.000856898,0.632419405,-0.583346167,0.839545554,0.276828836,0.044063132,1.445689722,0.682477255,0.6068,0.040557159
ug,ny,8,1.061787778,-1.800722819,0.003427592,-2.2845374,-0.583346167,-0.939914696,0.276828836,1.518148566,1.952368145,0.682477255,0,0.513932033
ug,om,11,0.968715047,-1.100604307,0.000856898,-2.197495376,-0.583346167,-0.886815581,0.276828836,-0.053914625,1.264126549,0.682477255,0,1.590962734
ug,pa,22,-0.919041042,0.84259241,0,0.448880641,-0.583346167,0.727579572,0.276828836,-1.027875006,0.99503368,0.682477255,0.5732,-1.431297186
ug,pl,19,0.18658229,0.410332085,0,0.632419405,-0.583346167,0.839545554,0.276828836,0.230418476,1.457659563,0.749082798,0.6597,-0.171130405
ug,pt,16,0.629733022,-0.091379441,0,0.632419405,-0.583346167,0.839545554,0.276828836,0.559563782,1.613301672,0.682477255,0.6328,0.264823539
ug,ro,23,-1.432728774,0.917845425,0.001713796,0.632419405,-0.583346167,0.839545554,0.276828836,0.197484693,1.451993007,0.749082798,0.6552,-0.234686342
ug,ru,17,0.525564315,0.067671122,0,0.632419405,-0.583346167,0.839545554,0.276828836,-0.004312206,1.261515188,0.749082798,0.688,-1.684556163
ug,sn,15,0.75477715,-0.343071793,0.005141388,-1.570983707,-0.583346167,-0.50461842,0.276828836,1.406729373,2.109929291,0.682477255,0.6196,0.571887374
ug,so,13,0.812313812,-0.492154851,0.007712082,-0.990919845,-0.583346167,-0.150756278,0.276828836,-0.530141921,1.273256195,0.749082798,0.5983,0.059698357
ug,es,20,-0.032739579,0.550624624,0,0.632419405,-0.583346167,0.839545554,0.276828836,0.734590842,1.559252603,0.714385092,0.6832,0.242477565
ug,sw,19,0.18658229,0.410332085,0.011996572,0.632419405,-0.583346167,0.839545554,0.276828836,-0.053914625,1.264126549,0.682477255,0,1.590962734
ug,sv,12,0.839984763,-0.574332943,0,0.632419405,-0.583346167,0.839545554,0.276828836,0.226598949,1.52083894,0.682477255,0.6153,-0.188563647
ug,ta,16,0.629733022,-0.091379441,0,0.632419405,-0.583346167,0.839545554,0.276828836,-2.588149315,0.647414783,0.682477255,0.6196,-0.412249492
ug,te,21,-0.307412221,0.676120577,0,0.233081326,-0.583346167,0.595933363,0.276828836,-2.722712161,1.04152253,0.749082798,0.5608,-0.645233656
ug,tg,22,-0.919041042,0.84259241,0,0.632419405,-0.583346167,0.839545554,0.276828836,0.289666666,0.880505457,0.682477255,0,-1.867402606
ug,tl,21,-0.307412221,0.676120577,0.002570694,0.632419405,-0.583346167,0.839545554,0.276828836,1.284827153,1.902841293,0.714385092,0.6552,-0.013275671
ug,th,10,1.016241847,-1.399947409,0,0.632419405,-0.583346167,0.839545554,0.276828836,1.386286277,1.983231559,0.716117997,0.6372,-0.365609745
ug,ti,5,1.083868209,-2.066511311,0,-3.121373949,-0.583346167,-1.450418441,0.276828836,-0.845233435,1.236642891,0.682477255,0.6284,-0.057699929
ug,tk,22,-0.919041042,0.84259241,0.007712082,-1.052059778,-0.583346167,-0.18805408,-3.62381493,-1.185113583,-0.594466302,0.610296392,0,-1.207579232
ug,tr,32,-3.191754579,1.011313742,0.002570694,0.632419405,-0.583346167,0.839545554,-2.872656486,-1.631750664,0.725292707,0.749082798,0.6196,-0.358216683
ug,uk,20,-0.032739579,0.550624624,0,0.632419405,-0.583346167,0.839545554,0.276828836,-0.013080486,1.264126549,0.682477255,0.6737,-0.253088363
ug,uz,29,-2.4341834,0.988625249,0.001713796,0.632419405,-0.583346167,0.839545554,0.276828836,-0.053914625,1.264126549,0.682477255,0,1.590962734
ug,vi,12,0.839984763,-0.574332943,0.003427592,0.632419405,-0.583346167,0.839545554,0.276828836,1.162137766,1.908046067,0.717621607,0.6153,-0.383669223
ug,xh,5,1.083868209,-2.066511311,0.001713796,-2.349673015,-0.583346167,-0.979650024,0.276828836,0.781827015,1.821213116,0.682477255,0.6416,0.748686167
ug,yo,17,0.525564315,0.067671122,0.014567266,0.379281215,-0.583346167,0.68512114,0.276828836,1.325130734,2.02862736,0.749082798,0.6832,0.554398887
ug,zu,11,0.968715047,-1.100604307,0.000856898,-1.764244316,-0.583346167,-0.622515117,0.276828836,0.655199149,1.660146735,0.749082798,0.6643,0.660339774
